Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
103,MACD_VWAP_Supertrend,ETHUSDT,1h,10000,13207.7,3207.7,32.08,32.08,32.08,199,43,156,21.61,1.06,5.07,0.36,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
104,MACD_Cross_Pro,ETHUSDT,4h,10000,13099.57,3099.57,31,31,31,166,40,126,24.1,1.08,4.46,0.36,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
105,Max_Agreement,ETHUSDT,4h,10000,13088.58,3088.58,30.89,30.89,30.89,67,15,52,22.39,1.11,8.53,0.85,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",4h
106,Trend_Acceleration,BNBUSDT,1h,10000,13083.88,3083.88,30.84,30.84,30.84,81,19,62,23.46,1.14,5.42,0.58,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
107,Breakout_Retest_Pro,BNBUSDT,4h,10000,13048.71,3048.71,30.49,30.49,30.49,68,18,50,26.47,1.23,4.49,0.61,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
108,Volume_All_Confirm,ETHUSDT,4h,10000,13000.97,3000.97,30.01,30.01,30.01,61,14,47,22.95,1.12,6.91,0.77,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
109,Aggressive_Growth,ETHUSDT,4h,10000,12983.08,2983.08,29.83,29.83,29.83,61,14,47,22.95,1.12,6.91,0.77,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
110,BB_Stochastic_ADX,ETHUSDT,1h,10000,12965.74,2965.74,29.66,29.66,29.66,276,58,218,21.01,1.06,4.12,0.28,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
111,EMA_Convergence_Pro,ETHUSDT,1h,10000,12957.2,2957.2,29.57,29.57,29.57,178,38,140,21.35,1.08,4.33,0.34,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
112,High_Profit_Trade,BNBUSDT,1h,10000,12933.36,2933.36,29.33,29.33,29.33,36,8,28,22.22,1.22,7.87,1.13,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",1h
113,Volume_Trend_Pro,ETHUSDT,4h,10000,12901.04,2901.04,29.01,29.01,29.01,120,29,91,24.17,1.09,5.62,0.47,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
114,Trend_Volume,ETHUSDT,4h,10000,12901.04,2901.04,29.01,29.01,29.01,120,29,91,24.17,1.09,5.62,0.47,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
115,ADX_Stochastic_VWAP,BTCUSDT,4h,10000,12884.83,2884.83,28.85,28.85,28.85,43,11,32,25.58,1.36,5.07,0.84,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
116,EMA_Rainbow_Stack,ETHUSDT,1h,10000,12881.87,2881.87,28.82,28.82,28.82,196,41,155,20.92,1.06,4.39,0.32,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
117,Breakout_EMA_ADX_VWAP,ETHUSDT,15m,10000,12873.48,2873.48,28.73,28.73,28.73,61,10,51,16.39,1.15,9.74,0.92,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",15m
118,MACD_VWAP_Supertrend,BNBUSDT,1h,10000,12858.86,2858.86,28.59,28.59,28.59,106,23,83,21.7,1.11,4.81,0.46,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
119,Mega_Confirmation,ETHUSDT,1h,10000,12831.04,2831.04,28.31,28.31,28.31,64,14,50,21.88,1.1,8.17,0.81,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",1h
120,Trend_Acceleration,ETHUSDT,1h,10000,12819.71,2819.71,28.2,28.2,28.2,160,35,125,21.88,1.06,5.59,0.41,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
121,Breakout_Multi_Signal,ETHUSDT,4h,10000,12816.07,2816.07,28.16,28.16,28.16,45,11,34,24.44,1.22,7.05,0.91,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
122,ADX_EMA_VWAP_MACD,ETHUSDT,15m,10000,12803,2803,28.03,28.03,28.03,72,15,57,20.83,1.11,9.55,0.86,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
123,Breakout_Thermo,BNBUSDT,4h,10000,12780.02,2780.02,27.8,27.8,27.8,55,14,41,25.45,1.17,6.09,0.74,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
124,ADX_Volume_Break,BNBUSDT,4h,10000,12771.82,2771.82,27.72,27.72,27.72,52,12,40,23.08,1.18,6.79,0.8,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
125,EMA_Breakout_ADX,BNBUSDT,4h,10000,12771.82,2771.82,27.72,27.72,27.72,52,12,40,23.08,1.18,6.79,0.8,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
126,Breakout_Hunter,ETHUSDT,4h,10000,12770.3,2770.3,27.7,27.7,27.7,82,21,61,25.61,1.12,6.39,0.6,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
127,Consolidation_Break,ETHUSDT,4h,10000,12760.01,2760.01,27.6,27.6,27.6,93,22,71,23.66,1.08,7.22,0.61,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
128,Volume_Break_Pro,ETHUSDT,4h,10000,12760.01,2760.01,27.6,27.6,27.6,93,22,71,23.66,1.08,7.22,0.61,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
129,Breakout_Thermo,BNBUSDT,1h,10000,12735.04,2735.04,27.35,27.35,27.35,78,18,60,23.08,1.14,5.41,0.56,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
130,ADX_BB_MACD,BNBUSDT,1h,10000,12730.44,2730.44,27.3,27.3,27.3,123,27,96,21.95,1.1,4.29,0.39,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
131,Supertrend_Volume_ADX,BNBUSDT,1h,10000,12724.24,2724.24,27.24,27.24,27.24,85,19,66,22.35,1.12,5.39,0.53,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
132,ADX_Stochastic_BB,BNBUSDT,1h,10000,12697.99,2697.99,26.98,26.98,26.98,146,31,115,21.23,1.11,3.72,0.34,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
133,Volume_EMA_ADX,ETHUSDT,1h,10000,12682.65,2682.65,26.83,26.83,26.83,187,40,147,21.39,1.05,4.99,0.35,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
134,Breakout_Stochastic,ETHUSDT,15m,10000,12672.54,2672.54,26.73,26.73,26.73,67,14,53,20.9,1.1,9.88,0.9,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
135,Volume_EMA_Stochastic_ADX,BNBUSDT,4h,10000,12670.24,2670.24,26.7,26.7,26.7,48,12,36,25,1.23,6.01,0.79,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
136,VWAP_Breakout,ETHUSDT,15m,10000,12660,2660,26.6,26.6,26.6,72,15,57,20.83,1.11,9.54,0.84,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
137,Breakout_Volume_ADX,BNBUSDT,4h,10000,12648.19,2648.19,26.48,26.48,26.48,51,13,38,25.49,1.15,7.23,0.82,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
138,Trend_Acceleration,ETHUSDT,4h,10000,12645.65,2645.65,26.46,26.46,26.46,105,25,80,23.81,1.09,6.23,0.51,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
139,MACD_Breakout,BNBUSDT,4h,10000,12621.38,2621.38,26.21,26.21,26.21,47,11,36,23.4,1.21,6.68,0.82,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
140,VWAP_Break_Through,BNBUSDT,1h,10000,12615.82,2615.82,26.16,26.16,26.16,108,23,85,21.3,1.1,4.77,0.43,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
141,Volume_Profile,BNBUSDT,1h,10000,12615.82,2615.82,26.16,26.16,26.16,108,23,85,21.3,1.1,4.77,0.43,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
142,EMA_BB_Stochastic,ETHUSDT,15m,10000,12598.17,2598.17,25.98,25.98,25.98,132,20,112,15.15,1.11,6.42,0.46,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
143,BB_Stochastic_VWAP,ETHUSDT,15m,10000,12598.17,2598.17,25.98,25.98,25.98,132,20,112,15.15,1.11,6.42,0.46,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
144,Volume_Weighted_Entry,ETHUSDT,4h,10000,12594.66,2594.66,25.95,25.95,25.95,185,43,142,23.24,1.07,4.5,0.32,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
145,EMA_Break_Momentum,BNBUSDT,1h,10000,12592.56,2592.56,25.93,25.93,25.93,80,17,63,21.25,1.13,5.33,0.53,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
146,RSI_BB_MACD_Stochastic,BTCUSDT,4h,10000,12572.91,2572.91,25.73,25.73,25.73,40,11,29,27.5,1.4,4.46,0.8,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
147,Stochastic_Trend_ADX,ETHUSDT,1h,10000,12568.33,2568.33,25.68,25.68,25.68,225,46,179,20.44,1.06,4.45,0.3,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
148,MACD_Breakout,XRPUSDT,1h,10000,12549.17,2549.17,25.49,25.49,25.49,13,4,9,30.77,1.98,7.27,2.19,B,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
149,Trend_All_Confirm,BNBUSDT,1h,10000,12545.73,2545.73,25.46,25.46,25.46,81,17,64,20.99,1.13,5.31,0.52,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
150,High_Momentum_Entry,ETHUSDT,1h,10000,12529.71,2529.71,25.3,25.3,25.3,70,15,55,21.43,1.14,6.27,0.62,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
151,Breakout_ADX_Pro,ETHUSDT,1h,10000,12529.71,2529.71,25.3,25.3,25.3,70,15,55,21.43,1.14,6.27,0.62,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
152,BB_Stochastic_ADX_Trend,ETHUSDT,15m,10000,12424.49,2424.49,24.24,24.24,24.24,80,14,66,17.5,1.12,8.25,0.67,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
153,MACD_Breakout,ETHUSDT,4h,10000,12402.48,2402.48,24.02,24.02,24.02,70,16,54,22.86,1.12,6.88,0.64,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
154,High_Profit_Trade,ETHUSDT,1h,10000,12385.11,2385.11,23.85,23.85,23.85,64,14,50,21.88,1.09,8.12,0.74,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",1h
155,RSI_Stochastic_VWAP_ADX,BTCUSDT,4h,10000,12383.9,2383.9,23.84,23.84,23.84,28,8,20,28.57,1.47,5.31,1.04,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
156,Breakout_Hunter,BNBUSDT,1h,10000,12382.77,2382.77,23.83,23.83,23.83,85,19,66,22.35,1.11,5.37,0.5,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
157,VWAP_Momentum_Pro,ETHUSDT,1h,10000,12357.87,2357.87,23.58,23.58,23.58,153,33,120,21.57,1.06,4.96,0.36,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
158,Breakout_Pullback,ETHUSDT,4h,10000,12325.79,2325.79,23.26,23.26,23.26,85,23,62,27.06,1.14,5.06,0.48,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
159,Breakout_Stochastic,BNBUSDT,1h,10000,12323.28,2323.28,23.23,23.23,23.23,88,20,68,22.73,1.09,5.48,0.49,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
160,MACD_VWAP_Supertrend,ETHUSDT,15m,10000,12316.51,2316.51,23.17,23.17,23.17,100,19,81,19,1.07,8.41,0.63,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
161,VWAP_Break_Through,ETHUSDT,15m,10000,12307.5,2307.5,23.08,23.08,23.08,95,18,77,18.95,1.08,8.57,0.65,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
162,Volume_Profile,ETHUSDT,15m,10000,12307.5,2307.5,23.08,23.08,23.08,95,18,77,18.95,1.08,8.57,0.65,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
163,VWAP_Trend_Pro,ETHUSDT,1h,10000,12303.36,2303.36,23.03,23.03,23.03,174,37,137,21.26,1.05,5.04,0.34,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
164,EMA_Breakout_Pro,ETHUSDT,4h,10000,12303.35,2303.35,23.03,23.03,23.03,106,25,81,23.58,1.08,6.2,0.48,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
165,Breakout_Volume_Pro,ETHUSDT,4h,10000,12303.35,2303.35,23.03,23.03,23.03,106,25,81,23.58,1.08,6.2,0.48,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
166,Volume_Stochastic_MACD_ADX,BNBUSDT,1h,10000,12286.94,2286.94,22.87,22.87,22.87,52,11,41,21.15,1.17,6.11,0.69,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
167,RSI_Extreme_Reversal,ETHUSDT,15m,10000,12273.9,2273.9,22.74,22.74,22.74,218,27,191,12.39,1.08,4.66,0.29,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.05, TS:0.005",15m
168,VWAP_Momentum,ETHUSDT,15m,10000,12259.19,2259.19,22.59,22.59,22.59,108,19,89,17.59,1.08,7.99,0.57,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",15m
169,Volume_MACD_ADX,BNBUSDT,1h,10000,12252.53,2252.53,22.53,22.53,22.53,87,19,68,21.84,1.1,5.33,0.48,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
170,RSI_Stochastic_ADX,BNBUSDT,1h,10000,12248.06,2248.06,22.48,22.48,22.48,124,26,98,20.97,1.09,4.19,0.35,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
171,Breakout_Momentum,ETHUSDT,15m,10000,12246.83,2246.83,22.47,22.47,22.47,67,13,54,19.4,1.09,10.02,0.85,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",15m
172,Bollinger_Break_Upper,ETHUSDT,15m,10000,12246.03,2246.03,22.46,22.46,22.46,93,17,76,18.28,1.08,8.6,0.65,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
173,Bollinger_Bounce,BNBUSDT,1h,10000,12233.8,2233.8,22.34,22.34,22.34,267,50,217,18.73,1.07,2.63,0.21,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.05, TS:0.005",1h
174,Stochastic_Reversal,BNBUSDT,1h,10000,12233.8,2233.8,22.34,22.34,22.34,267,50,217,18.73,1.07,2.63,0.21,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.05, TS:0.005",1h
175,Breakout_Confirmation,ETHUSDT,1h,10000,12227.76,2227.76,22.28,22.28,22.28,120,25,95,20.83,1.06,6.43,0.46,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
176,Breakout_Pullback,ETHUSDT,1h,10000,12226.92,2226.92,22.27,22.27,22.27,207,45,162,21.74,1.06,4.19,0.28,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
177,Breakout_Momentum,ETHUSDT,15m,10000,12227.27,2227.27,22.27,22.27,22.27,67,13,54,19.4,1.09,10.03,0.85,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",15m
178,EMA_Break_Momentum,ETHUSDT,15m,10000,12220.38,2220.38,22.2,22.2,22.2,66,14,52,21.21,1.09,9.83,0.84,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
179,Breakout_Stochastic,BNBUSDT,4h,10000,12218.81,2218.81,22.19,22.19,22.19,60,16,44,26.67,1.12,6.31,0.63,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
180,RSI_Momentum_Burst,ETHUSDT,1h,10000,12195.71,2195.71,21.96,21.96,21.96,212,43,169,20.28,1.05,4.49,0.29,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
181,Stochastic_Trend_MACD,SOLUSDT,1h,10000,12189.66,2189.66,21.9,21.9,21.9,16,5,11,31.25,1.85,5.5,1.55,B,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
182,Volume_EMA_Stochastic_ADX,ETHUSDT,1h,10000,12172.22,2172.22,21.72,21.72,21.72,116,26,90,22.41,1.07,5.6,0.42,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
183,BB_Stochastic_ADX_Trend,ETHUSDT,1h,10000,12153.08,2153.08,21.53,21.53,21.53,151,33,118,21.85,1.06,4.99,0.35,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
184,VWAP_Break_Entry,XRPUSDT,1h,10000,12146.22,2146.22,21.46,21.46,21.46,21,6,15,28.57,1.51,5.87,1.24,B,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
185,Mega_Confirmation,BNBUSDT,1h,10000,12145.81,2145.81,21.46,21.46,21.46,42,9,33,21.43,1.13,7.68,0.85,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",1h
186,Mega_Confirmation,ETHUSDT,4h,10000,12140.68,2140.68,21.41,21.41,21.41,44,10,34,22.73,1.11,8.75,0.9,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",4h
187,Supertrend_Confirm,SOLUSDT,1h,10000,12139.56,2139.56,21.4,21.4,21.4,27,7,20,25.93,1.48,5.1,0.98,B,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
188,Supertrend_RSI_MACD_ADX,SOLUSDT,1h,10000,12139.56,2139.56,21.4,21.4,21.4,27,7,20,25.93,1.48,5.1,0.98,B,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
189,RSI_BB_VWAP,ETHUSDT,4h,10000,12119.34,2119.34,21.19,21.19,21.19,173,41,132,23.7,1.06,4.68,0.32,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
190,High_Profit_Trade,ETHUSDT,4h,10000,12098.4,2098.4,20.98,20.98,20.98,39,9,30,23.08,1.13,8.71,0.95,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",4h
191,Supertrend_BB_Entry,ETHUSDT,1h,10000,12084.35,2084.35,20.84,20.84,20.84,104,22,82,21.15,1.12,4.24,0.37,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
192,BB_Stochastic_MACD_ADX,BNBUSDT,4h,10000,12076.73,2076.73,20.77,20.77,20.77,55,14,41,25.45,1.14,5.74,0.61,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
193,High_Momentum_Entry,BNBUSDT,4h,10000,12053,2053,20.53,20.53,20.53,27,7,20,25.93,1.27,7.13,1.06,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
194,Breakout_ADX_Pro,BNBUSDT,4h,10000,12053,2053,20.53,20.53,20.53,27,7,20,25.93,1.27,7.13,1.06,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
195,VWAP_ADX_Strength,ETHUSDT,15m,10000,12050.34,2050.34,20.5,20.5,20.5,95,18,77,18.95,1.07,8.49,0.62,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
196,Oversold_Recovery,ETHUSDT,15m,10000,12026.66,2026.66,20.27,20.27,20.27,165,22,143,13.33,1.08,5.41,0.34,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
197,RSI_Confirmation,ETHUSDT,15m,10000,12026.66,2026.66,20.27,20.27,20.27,165,22,143,13.33,1.08,5.41,0.34,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
198,Mean_Reversion_Pro,ETHUSDT,15m,10000,12026.66,2026.66,20.27,20.27,20.27,165,22,143,13.33,1.08,5.41,0.34,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
199,BB_Stochastic_Trade,ETHUSDT,15m,10000,12026.66,2026.66,20.27,20.27,20.27,165,22,143,13.33,1.08,5.41,0.34,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
200,Double_Bottom_Formation,ETHUSDT,15m,10000,12026.66,2026.66,20.27,20.27,20.27,165,22,143,13.33,1.08,5.41,0.34,B,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
201,Supertrend_Multi_Entry,BNBUSDT,1h,10000,12025.5,2025.5,20.25,20.25,20.25,95,21,74,22.11,1.08,5.37,0.44,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
202,Volume_Breakout_Pro,BTCUSDT,4h,10000,12019.06,2019.06,20.19,20.19,20.19,69,16,53,23.19,1.17,4.66,0.48,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
203,Day_Trade,ETHUSDT,4h,10000,12016.36,2016.36,20.16,20.16,20.16,223,58,165,26.01,1.05,3.88,0.26,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.05, TS:0.008",4h
204,Breakout_Pullback,BTCUSDT,4h,10000,12012.8,2012.8,20.13,20.13,20.13,73,16,57,21.92,1.18,4.06,0.44,B,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
205,Breakout_VWAP,BNBUSDT,4h,10000,11987.63,1987.63,19.88,19.88,19.88,46,11,35,23.91,1.16,5.87,0.67,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
