Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
351,Exit short,2018-10-29 12:00,Short Exit,6220,0.000001,0.00641,0.0002,2.76,0.0002,2.86,-0.0001,-1.41,-9999.99,-100.00
351,Entry short,2018-10-15 12:00,Short,6410,0.000001,0.00641,0.0002,2.76,0.0002,2.86,-0.0001,-1.41,-9999.99,-100.00
352,Exit short,2018-11-02 00:00,Short Exit,6378,0.000001,0.006277,-0.0001,-1.81,0.0001,1.14,-0.0001,-1.71,-9999.99,-100.00
352,Entry short,2018-10-29 16:00,Short,6277,0.000001,0.006277,-0.0001,-1.81,0.0001,1.14,-0.0001,-1.71,-9999.99,-100.00
353,Exit long,2018-11-07 00:00,Long Exit,6526,0.000001,0.006336,0.0002,2.79,0.0002,2.90,-0.00003,-0.49,-9999.99,-100.00
353,Entry long,2018-11-04 00:00,Long,6336,0.000001,0.006336,0.0002,2.79,0.0002,2.90,-0.00003,-0.49,-9999.99,-100.00
354,Exit short,2018-11-14 12:00,Short Exit,6073,0.000001,0.006254,0.0002,2.69,0.0002,2.79,-0.0001,-0.80,-9999.99,-100.00
354,Entry short,2018-11-14 00:00,Short,6254,0.000001,0.006254,0.0002,2.69,0.0002,2.79,-0.0001,-0.80,-9999.99,-100.00
355,Exit long,2018-11-19 12:00,Long Exit,5169,0.000001,0.005256,-0.0001,-1.85,0.00001,0.28,-0.0001,-1.75,-9999.99,-100.00
355,Entry long,2018-11-19 12:00,Long,5256,0.000001,0.005256,-0.0001,-1.85,0.00001,0.28,-0.0001,-1.75,-9999.99,-100.00
356,Exit short,2018-11-24 16:00,Short Exit,4136,0.000002,0.008526,0.0002,2.78,0.0002,2.88,-0.00004,-0.47,-9999.99,-100.00
356,Entry short,2018-11-24 12:00,Short,4263,0.000002,0.008526,0.0002,2.78,0.0002,2.88,-0.00004,-0.47,-9999.99,-100.00
357,Exit long,2018-11-28 20:00,Long Exit,4211,0.000002,0.008562,-0.0002,-1.83,0.0001,1.63,-0.0001,-1.73,-9999.99,-100.00
357,Entry long,2018-11-28 20:00,Long,4281,0.000002,0.008562,-0.0002,-1.83,0.0001,1.63,-0.0001,-1.73,-9999.99,-100.00
358,Exit long,2018-12-12 08:00,Long Exit,3424,0.000002,0.006652,0.0002,2.74,0.0002,2.84,-0.0001,-1.09,-9999.99,-100.00
358,Entry long,2018-12-11 16:00,Long,3326,0.000002,0.006652,0.0002,2.74,0.0002,2.84,-0.0001,-1.09,-9999.99,-100.00
359,Exit short,2018-12-14 16:00,Short Exit,3163,0.000003,0.009783,0.0003,2.81,0.0003,2.90,-0.0001,-0.71,-9999.99,-100.00
359,Entry short,2018-12-14 08:00,Short,3261,0.000003,0.009783,0.0003,2.81,0.0003,2.90,-0.0001,-0.71,-9999.99,-100.00
360,Exit long,2018-12-17 16:00,Long Exit,3499,0.000003,0.010197,0.0003,2.74,0.0003,2.84,-0.00003,-0.25,-9999.99,-100.00
360,Entry long,2018-12-17 16:00,Long,3399,0.000003,0.010197,0.0003,2.74,0.0003,2.84,-0.00003,-0.25,-9999.99,-100.00
361,Exit long,2018-12-24 08:00,Long Exit,4122,0.000002,0.008376,-0.0001,-1.77,0.0001,0.66,-0.0001,-1.67,-9999.99,-100.00
361,Entry long,2018-12-24 08:00,Long,4188,0.000002,0.008376,-0.0001,-1.77,0.0001,0.66,-0.0001,-1.67,-9999.99,-100.00
362,Exit short,2018-12-28 12:00,Short Exit,3696,0.000002,0.007274,-0.0001,-1.82,0.0001,1.00,-0.0001,-1.72,-9999.99,-100.00
362,Entry short,2018-12-28 12:00,Short,3637,0.000002,0.007274,-0.0001,-1.82,0.0001,1.00,-0.0001,-1.72,-9999.99,-100.00
363,Exit short,2019-01-01 12:00,Short Exit,3739,0.000002,0.007358,-0.0001,-1.83,0.00001,0.20,-0.0001,-1.73,-9999.99,-100.00
363,Entry short,2019-01-01 04:00,Short,3679,0.000002,0.007358,-0.0001,-1.83,0.00001,0.20,-0.0001,-1.73,-9999.99,-100.00
364,Exit short,2019-01-02 20:00,Short Exit,3910,0.000002,0.007696,-0.0001,-1.81,0.00001,0.11,-0.0001,-1.71,-9999.99,-100.00
364,Entry short,2019-01-02 20:00,Short,3848,0.000002,0.007696,-0.0001,-1.81,0.00001,0.11,-0.0001,-1.71,-9999.99,-100.00
365,Exit long,2019-01-07 08:00,Long Exit,3989,0.000002,0.00811,-0.0001,-1.82,0.00002,0.27,-0.0001,-1.73,-9999.99,-100.00
365,Entry long,2019-01-06 20:00,Long,4055,0.000002,0.00811,-0.0001,-1.82,0.00002,0.27,-0.0001,-1.73,-9999.99,-100.00
366,Exit long,2019-01-10 16:00,Long Exit,3744,0.000002,0.00761,-0.0001,-1.80,0.000002,0.03,-0.0001,-1.70,-9999.99,-100.00
366,Entry long,2019-01-10 08:00,Long,3805,0.000002,0.00761,-0.0001,-1.80,0.000002,0.03,-0.0001,-1.70,-9999.99,-100.00
367,Exit short,2019-01-14 08:00,Short Exit,3575,0.000002,0.007038,-0.0001,-1.79,0,0.00,-0.0001,-1.69,-9999.99,-100.00
367,Entry short,2019-01-14 04:00,Short,3519,0.000002,0.007038,-0.0001,-1.79,0,0.00,-0.0001,-1.69,-9999.99,-100.00
368,Exit long,2019-01-20 08:00,Long Exit,3649,0.000002,0.007412,-0.0001,-1.73,0,0.00,-0.0001,-1.64,-9999.99,-100.00
368,Entry long,2019-01-19 20:00,Long,3706,0.000002,0.007412,-0.0001,-1.73,0,0.00,-0.0001,-1.64,-9999.99,-100.00
369,Exit short,2019-01-29 04:00,Short Exit,3332,0.000002,0.006864,0.0002,2.71,0.0002,2.81,-0.00003,-0.39,-9999.99,-100.00
369,Entry short,2019-01-28 08:00,Short,3432,0.000002,0.006864,0.0002,2.71,0.0002,2.81,-0.00003,-0.39,-9999.99,-100.00
370,Exit short,2019-02-08 12:00,Short Exit,3415,0.000002,0.006722,-0.0001,-1.81,0.00004,0.58,-0.0001,-1.70,-9999.99,-100.00
370,Entry short,2019-02-06 20:00,Short,3361,0.000002,0.006722,-0.0001,-1.81,0.00004,0.58,-0.0001,-1.70,-9999.99,-100.00
371,Exit long,2019-02-18 12:00,Long Exit,3795,0.000002,0.007372,0.0002,2.75,0.0002,2.85,-0.0001,-0.89,-9999.99,-100.00
371,Entry long,2019-02-18 04:00,Long,3686,0.000002,0.007372,0.0002,2.75,0.0002,2.85,-0.0001,-0.89,-9999.99,-100.00
372,Exit short,2019-02-23 20:00,Short Exit,4160,0.000002,0.008188,-0.0001,-1.81,0,0.00,-0.0001,-1.71,-9999.99,-100.00
372,Entry short,2019-02-23 20:00,Short,4094,0.000002,0.008188,-0.0001,-1.81,0,0.00,-0.0001,-1.71,-9999.99,-100.00
373,Exit short,2019-03-05 12:00,Short Exit,3765,0.000002,0.00741,-0.0001,-1.82,0.00004,0.57,-0.0001,-1.72,-9999.99,-100.00
373,Entry short,2019-03-04 12:00,Short,3705,0.000002,0.00741,-0.0001,-1.82,0.00004,0.57,-0.0001,-1.72,-9999.99,-100.00
374,Exit short,2019-03-14 12:00,Short Exit,3882,0.000002,0.00764,-0.0001,-1.82,0,0.00,-0.0001,-1.72,-9999.99,-100.00
374,Entry short,2019-03-12 08:00,Short,3820,0.000002,0.00764,-0.0001,-1.82,0,0.00,-0.0001,-1.72,-9999.99,-100.00
375,Exit long,2019-03-25 16:00,Long Exit,3892,0.000002,0.007906,-0.0001,-1.74,0.0002,2.48,-0.0001,-1.64,-9999.99,-100.00
375,Entry long,2019-03-16 04:00,Long,3953,0.000002,0.007906,-0.0001,-1.74,0.0002,2.48,-0.0001,-1.64,-9999.99,-100.00
376,Exit short,2019-03-27 00:00,Short Exit,3959,0.000002,0.007796,-0.0001,-1.76,0.00004,0.57,-0.0001,-1.66,-9999.99,-100.00
376,Entry short,2019-03-25 20:00,Short,3898,0.000002,0.007796,-0.0001,-1.76,0.00004,0.57,-0.0001,-1.66,-9999.99,-100.00
377,Exit long,2019-04-02 04:00,Long Exit,4303,0.000002,0.008354,0.0002,2.81,0.0002,2.91,-0.00002,-0.29,-9999.99,-100.00
377,Entry long,2019-04-02 04:00,Long,4177,0.000002,0.008354,0.0002,2.81,0.0002,2.91,-0.00002,-0.29,-9999.99,-100.00
378,Exit long,2019-04-08 00:00,Long Exit,5270,0.000001,0.005118,0.0001,2.76,0.0001,2.87,-0.0001,-1.43,-9999.99,-100.00
378,Entry long,2019-04-07 16:00,Long,5118,0.000001,0.005118,0.0001,2.76,0.0001,2.87,-0.0001,-1.43,-9999.99,-100.00
379,Exit short,2019-04-12 00:00,Short Exit,4921,0.000001,0.005067,0.0001,2.68,0.0001,2.78,-0.00001,-0.28,-9999.99,-100.00
379,Entry short,2019-04-11 20:00,Short,5067,0.000001,0.005067,0.0001,2.68,0.0001,2.78,-0.00001,-0.28,-9999.99,-100.00
380,Exit long,2019-04-16 16:00,Long Exit,5223,0.000001,0.005072,0.0001,2.77,0.0001,2.87,-0.0001,-1.22,-9999.99,-100.00
380,Entry long,2019-04-16 08:00,Long,5072,0.000001,0.005072,0.0001,2.77,0.0001,2.87,-0.0001,-1.22,-9999.99,-100.00
381,Exit long,2019-04-19 16:00,Long Exit,5348,0.000001,0.005193,0.0001,2.78,0.0001,2.88,-0.00003,-0.54,-9999.99,-100.00
381,Entry long,2019-04-16 20:00,Long,5193,0.000001,0.005193,0.0001,2.78,0.0001,2.88,-0.00003,-0.54,-9999.99,-100.00
382,Exit long,2019-04-24 04:00,Long Exit,5455,0.000001,0.005543,-0.0001,-1.78,0.0001,1.34,-0.0001,-1.69,-9999.99,-100.00
382,Entry long,2019-04-23 08:00,Long,5543,0.000001,0.005543,-0.0001,-1.78,0.0001,1.34,-0.0001,-1.69,-9999.99,-100.00
383,Exit long,2019-05-03 04:00,Long Exit,5476,0.000001,0.005321,0.0001,2.71,0.0001,2.81,-0.0001,-1.04,-9999.99,-100.00
383,Entry long,2019-05-01 04:00,Long,5321,0.000001,0.005321,0.0001,2.71,0.0001,2.81,-0.0001,-1.04,-9999.99,-100.00
384,Exit long,2019-05-07 12:00,Long Exit,5797,0.000001,0.005892,-0.0001,-1.81,0.0001,1.19,-0.0001,-1.71,-9999.99,-100.00
384,Entry long,2019-05-07 12:00,Long,5892,0.000001,0.005892,-0.0001,-1.81,0.0001,1.19,-0.0001,-1.71,-9999.99,-100.00
385,Exit long,2019-05-09 00:00,Long Exit,5991,0.000001,0.005823,0.0002,2.68,0.0002,2.78,-0.00004,-0.67,-9999.99,-100.00
385,Entry long,2019-05-08 08:00,Long,5823,0.000001,0.005823,0.0002,2.68,0.0002,2.78,-0.00004,-0.67,-9999.99,-100.00
386,Exit long,2019-05-17 12:00,Long Exit,7041,0.000001,0.007148,-0.0001,-1.69,0.0001,1.55,-0.0001,-1.60,-9999.99,-100.00
386,Entry long,2019-05-17 12:00,Long,7148,0.000001,0.007148,-0.0001,-1.69,0.0001,1.55,-0.0001,-1.60,-9999.99,-100.00
387,Exit long,2019-05-24 20:00,Long Exit,7939,0.000001,0.008068,-0.0001,-1.80,0.0001,0.92,-0.0001,-1.70,-9999.99,-100.00
387,Entry long,2019-05-24 20:00,Long,8068,0.000001,0.008068,-0.0001,-1.80,0.0001,0.92,-0.0001,-1.70,-9999.99,-100.00
388,Exit short,2019-05-31 12:00,Short Exit,8388,0.000001,0.008263,-0.0001,-1.71,0.0001,1.75,-0.0001,-1.61,-9999.99,-100.00
388,Entry short,2019-05-31 04:00,Short,8263,0.000001,0.008263,-0.0001,-1.71,0.0001,1.75,-0.0001,-1.61,-9999.99,-100.00
389,Exit long,2019-06-04 00:00,Long Exit,7980,0.000001,0.008106,-0.0001,-1.75,0,0.00,-0.0001,-1.65,-9999.99,-100.00
389,Entry long,2019-06-04 00:00,Long,8106,0.000001,0.008106,-0.0001,-1.75,0,0.00,-0.0001,-1.65,-9999.99,-100.00
390,Exit short,2019-06-10 08:00,Short Exit,7834,0.000001,0.007714,-0.0001,-1.76,0.0001,0.97,-0.0001,-1.65,-9999.99,-100.00
390,Entry short,2019-06-10 08:00,Short,7714,0.000001,0.007714,-0.0001,-1.76,0.0001,0.97,-0.0001,-1.65,-9999.99,-100.00
391,Exit long,2019-06-11 08:00,Long Exit,7847,0.000001,0.007969,-0.0001,-1.73,0.000002,0.03,-0.0001,-1.63,-9999.99,-100.00
391,Entry long,2019-06-11 04:00,Long,7969,0.000001,0.007969,-0.0001,-1.73,0.000002,0.03,-0.0001,-1.63,-9999.99,-100.00
392,Exit long,2019-06-12 00:00,Long Exit,8025,0.000001,0.00779,0.0002,2.81,0.0002,2.91,-0.0001,-1.09,-9999.99,-100.00
392,Entry long,2019-06-11 16:00,Long,7790,0.000001,0.00779,0.0002,2.81,0.0002,2.91,-0.0001,-1.09,-9999.99,-100.00
393,Exit long,2019-06-13 00:00,Long Exit,8066,0.000001,0.008193,-0.0001,-1.75,0.00002,0.22,-0.0001,-1.65,-9999.99,-100.00
393,Entry long,2019-06-12 16:00,Long,8193,0.000001,0.008193,-0.0001,-1.75,0.00002,0.22,-0.0001,-1.65,-9999.99,-100.00
394,Exit short,2019-09-28 20:00,Short Exit,8307,0.000001,0.00819,-0.0001,-1.63,0.0002,2.10,-0.0001,-1.53,-9999.99,-100.00
394,Entry short,2019-09-28 04:00,Short,8190,0.000001,0.00819,-0.0001,-1.63,0.0002,2.10,-0.0001,-1.53,-9999.99,-100.00
395,Exit long,2019-10-01 12:00,Long Exit,8301,0.000001,0.008422,-0.0001,-1.63,0.00005,0.59,-0.0001,-1.54,-9999.99,-100.00
395,Entry long,2019-10-01 04:00,Long,8422,0.000001,0.008422,-0.0001,-1.63,0.00005,0.59,-0.0001,-1.54,-9999.99,-100.00
396,Exit short,2019-10-07 08:00,Short Exit,7974,0.000001,0.007862,-0.0001,-1.62,0.0001,1.15,-0.0001,-1.52,-9999.99,-100.00
396,Entry short,2019-10-07 00:00,Short,7862,0.000001,0.007862,-0.0001,-1.62,0.0001,1.15,-0.0001,-1.52,-9999.99,-100.00
397,Exit short,2019-10-18 04:00,Short Exit,7891,0.000001,0.008132,0.0002,2.76,0.0002,2.86,-0.00004,-0.48,-9999.99,-100.00
397,Entry short,2019-10-16 08:00,Short,8132,0.000001,0.008132,0.0002,2.76,0.0002,2.86,-0.00004,-0.48,-9999.99,-100.00
398,Exit long,2019-10-22 20:00,Long Exit,8116,0.000001,0.008243,-0.0001,-1.74,0.0001,1.22,-0.0001,-1.64,-9999.99,-100.00
398,Entry long,2019-10-20 20:00,Long,8243,0.000001,0.008243,-0.0001,-1.74,0.0001,1.22,-0.0001,-1.64,-9999.99,-100.00
399,Exit short,2019-11-08 20:00,Margin call,8888,0.000001,0.008789,-0.0001,-1.33,0.0001,0.97,-0.0001,-1.23,-9999.99,-100.00
399,Entry short,2019-11-08 16:00,Short,8789,0.000001,0.008789,-0.0001,-1.33,0.0001,0.97,-0.0001,-1.23,-9999.99,-100.00
400,Exit short,2019-11-12 00:00,Margin call,8766,0.000001,0.008718,-0.0001,-0.75,0.00001,0.14,-0.0001,-0.65,-9999.99,-100.00
400,Entry short,2019-11-12 00:00,Short,8718,0.000001,0.008718,-0.0001,-0.75,0.00001,0.14,-0.0001,-0.65,-9999.99,-100.00
401,Exit short,2019-11-15 08:00,Short Exit,8681,0.000001,0.008548,-0.0002,-1.76,0,0.00,-0.0001,-1.65,-9999.99,-100.00
401,Entry short,2019-11-15 08:00,Short,8548,0.000001,0.008548,-0.0002,-1.76,0,0.00,-0.0001,-1.65,-9999.99,-100.00
402,Exit short,2019-11-15 20:00,Margin call,8524,0.000001,0.008474,-0.0001,-0.79,0.00003,0.36,-0.0001,-0.69,-9999.99,-100.00
402,Entry short,2019-11-15 20:00,Short,8474,0.000001,0.008474,-0.0001,-0.79,0.00003,0.36,-0.0001,-0.69,-9999.99,-100.00
403,Exit short,2019-11-21 08:00,Short Exit,7925,0.000001,0.008175,0.0002,2.86,0.0002,2.96,-0.0001,-0.78,-9999.99,-100.00
403,Entry short,2019-11-19 00:00,Short,8175,0.000001,0.008175,0.0002,2.86,0.0002,2.96,-0.0001,-0.78,-9999.99,-100.00
404,Exit long,2019-12-02 04:00,Long Exit,7190,0.000001,0.007294,-0.0001,-1.62,0.0002,2.35,-0.0001,-1.52,-9999.99,-100.00
404,Entry long,2019-12-01 04:00,Long,7294,0.000001,0.007294,-0.0001,-1.62,0.0002,2.35,-0.0001,-1.52,-9999.99,-100.00
405,Exit long,2019-12-08 00:00,Long Exit,7388,0.000001,0.007508,-0.0001,-1.79,0,0.00,-0.0001,-1.70,-9999.99,-100.00
405,Entry long,2019-12-08 00:00,Long,7508,0.000001,0.007508,-0.0001,-1.79,0,0.00,-0.0001,-1.70,-9999.99,-100.00
406,Exit short,2019-12-12 00:00,Short Exit,7114,0.000001,0.007342,0.0002,2.91,0.0002,3.00,-0.00002,-0.28,-9999.99,-100.00
406,Entry short,2019-12-10 12:00,Short,7342,0.000001,0.007342,0.0002,2.91,0.0002,3.00,-0.00002,-0.28,-9999.99,-100.00
407,Exit long,2019-12-16 16:00,Long Exit,6951,0.000001,0.007068,-0.0001,-1.85,0.0001,2.12,-0.0001,-1.75,-9999.99,-100.00
407,Entry long,2019-12-15 00:00,Long,7068,0.000001,0.007068,-0.0001,-1.85,0.0001,2.12,-0.0001,-1.75,-9999.99,-100.00
408,Exit long,2019-12-23 16:00,Long Exit,7395,0.000001,0.007524,-0.0001,-1.91,0.0002,2.14,-0.0001,-1.81,-9999.99,-100.00
408,Entry long,2019-12-23 00:00,Long,7524,0.000001,0.007524,-0.0001,-1.91,0.0002,2.14,-0.0001,-1.81,-9999.99,-100.00
409,Exit long,2019-12-29 20:00,Long Exit,7350,0.000001,0.007469,-0.0001,-1.79,0.00005,0.64,-0.0001,-1.69,-9999.99,-100.00
409,Entry long,2019-12-29 20:00,Long,7469,0.000001,0.007469,-0.0001,-1.79,0.00005,0.64,-0.0001,-1.69,-9999.99,-100.00
410,Exit long,2020-01-02 00:00,Long Exit,7109,0.000001,0.007225,-0.0001,-1.80,0.0001,0.96,-0.0001,-1.70,-9999.99,-100.00
410,Entry long,2019-12-31 00:00,Long,7225,0.000001,0.007225,-0.0001,-1.80,0.0001,0.96,-0.0001,-1.70,-9999.99,-100.00
411,Exit short,2020-01-03 04:00,Short Exit,7074,0.000001,0.006965,-0.0001,-1.76,0.0001,1.49,-0.0001,-1.66,-9999.99,-100.00
411,Entry short,2020-01-02 20:00,Short,6965,0.000001,0.006965,-0.0001,-1.76,0.0001,1.49,-0.0001,-1.66,-9999.99,-100.00
412,Exit short,2020-03-12 12:00,Short Exit,6124,0.000001,0.006002,-0.0001,-2.23,0,0.00,-0.0001,-2.13,-9999.99,-100.00
412,Entry short,2020-03-12 12:00,Short,6002,0.000001,0.006002,-0.0001,-2.23,0,0.00,-0.0001,-2.13,-9999.99,-100.00
413,Exit long,2020-03-19 12:00,Long Exit,5816,0.000001,0.00566,0.0001,2.55,0.0002,2.65,-0.00003,-0.58,-9999.99,-100.00
413,Entry long,2020-03-19 12:00,Long,5660,0.000001,0.00566,0.0001,2.55,0.0002,2.65,-0.00003,-0.58,-9999.99,-100.00
414,Exit short,2020-03-24 08:00,Short Exit,6692,0.000001,0.006586,-0.0001,-1.81,0,0.00,-0.0001,-1.71,-9999.99,-100.00
414,Entry short,2020-03-24 08:00,Short,6586,0.000001,0.006586,-0.0001,-1.81,0,0.00,-0.0001,-1.71,-9999.99,-100.00
415,Exit short,2020-03-28 08:00,Short Exit,6296,0.000001,0.006194,-0.0001,-1.85,0.00001,0.16,-0.0001,-1.75,-9999.99,-100.00
415,Entry short,2020-03-28 08:00,Short,6194,0.000001,0.006194,-0.0001,-1.85,0.00001,0.16,-0.0001,-1.75,-9999.99,-100.00
416,Exit long,2020-04-06 20:00,Long Exit,7370,0.000001,0.007157,0.0002,2.77,0.0002,2.87,-0.0001,-1.04,-9999.99,-100.00
416,Entry long,2020-04-06 16:00,Long,7157,0.000001,0.007157,0.0002,2.77,0.0002,2.87,-0.0001,-1.04,-9999.99,-100.00
417,Exit short,2020-04-12 12:00,Short Exit,7011,0.000001,0.006903,-0.0001,-1.76,0.0001,2.11,-0.0001,-1.66,-9999.99,-100.00
417,Entry short,2020-04-10 12:00,Short,6903,0.000001,0.006903,-0.0001,-1.76,0.0001,2.11,-0.0001,-1.66,-9999.99,-100.00
418,Exit short,2020-04-16 04:00,Short Exit,6721,0.000001,0.006617,-0.0001,-1.77,0.0001,2.07,-0.0001,-1.67,-9999.99,-100.00
418,Entry short,2020-04-16 00:00,Short,6617,0.000001,0.006617,-0.0001,-1.77,0.0001,2.07,-0.0001,-1.67,-9999.99,-100.00
419,Exit long,2020-04-18 20:00,Long Exit,7294,0.000001,0.007086,0.0002,2.73,0.0002,2.83,-0.0001,-1.58,-9999.99,-100.00
419,Entry long,2020-04-16 20:00,Long,7086,0.000001,0.007086,0.0002,2.73,0.0002,2.83,-0.0001,-1.58,-9999.99,-100.00
420,Exit short,2020-04-20 20:00,Short Exit,6873,0.000001,0.006766,-0.0001,-1.78,0.000001,0.02,-0.0001,-1.68,-9999.99,-100.00
420,Entry short,2020-04-20 20:00,Short,6766,0.000001,0.006766,-0.0001,-1.78,0.000001,0.02,-0.0001,-1.68,-9999.99,-100.00
421,Exit long,2020-04-28 04:00,Long Exit,7667,0.000001,0.007796,-0.0001,-1.85,0,0.00,-0.0001,-1.75,-9999.99,-100.00
421,Entry long,2020-04-28 00:00,Long,7796,0.000001,0.007796,-0.0001,-1.85,0,0.00,-0.0001,-1.75,-9999.99,-100.00
