Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
290,VWAP_BB_Stochastic_EMA,SOLUSDT,1h,10000,10186.69,186.69,1.87,1.87,1.87,15,3,12,20.0,1.08,4.73,0.25,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
291,Breakout_Hunter,SOLUSDT,1h,10000,10173.61,173.61,1.74,1.74,1.74,20,4,16,20.0,1.05,5.26,0.24,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
292,RSI_Extreme_Reversal,SOLUSDT,4h,10000,10173.07,173.07,1.73,1.73,1.73,26,7,19,26.92,1.05,4.05,0.17,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
293,VWAP_Momentum,SOLUSDT,1h,10000,10152.12,152.12,1.52,1.52,1.52,39,7,32,17.95,1.03,4.1,0.14,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
294,Volume_Spike_Pro,SOLUSDT,1h,10000,10149.97,149.97,1.5,1.5,1.5,56,11,45,19.64,1.02,3.86,0.12,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
295,VWAP_Break_Entry,SOLUSDT,4h,10000,10121.96,121.96,1.22,1.22,1.22,28,8,20,28.57,1.02,7.27,0.31,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
296,Supertrend_ADX_Pro,SOLUSDT,1h,10000,10118.9,118.9,1.19,1.19,1.19,33,7,26,21.21,1.02,4.91,0.17,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
297,Moderate_Strategy,SOLUSDT,1h,10000,10103.68,103.68,1.04,1.04,1.04,52,11,41,21.15,1.01,4.04,0.12,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.07, TS:0.012",1h
298,RSI_Momentum_Burst,SOLUSDT,1h,10000,10069.36,69.36,0.69,0.69,0.69,37,7,30,18.92,1.01,4.19,0.12,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
299,Volume_Weighted_Entry,SOLUSDT,1h,10000,10061.85,61.85,0.62,0.62,0.62,43,8,35,18.6,1.01,3.64,0.1,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
300,MACD_ADX_Combo,SOLUSDT,1h,10000,10060.64,60.64,0.61,0.61,0.61,35,7,28,20.0,1.01,4.81,0.14,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
301,MACD_Trend_Follow,SOLUSDT,1h,10000,10060.64,60.64,0.61,0.61,0.61,35,7,28,20.0,1.01,4.81,0.14,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
302,MACD_Supertrend_ADX,SOLUSDT,1h,10000,10060.64,60.64,0.61,0.61,0.61,35,7,28,20.0,1.01,4.81,0.14,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
303,Trend_Strength_Entry,SOLUSDT,1h,10000,10060.64,60.64,0.61,0.61,0.61,35,7,28,20.0,1.01,4.81,0.14,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
304,Multi_Timeframe_Entry,SOLUSDT,1h,10000,10057.07,57.07,0.57,0.57,0.57,34,7,27,20.59,1.01,4.83,0.14,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
305,ADX_EMA_Trade,SOLUSDT,1h,10000,10057.07,57.07,0.57,0.57,0.57,34,7,27,20.59,1.01,4.83,0.14,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
306,Supertrend_Cluster,SOLUSDT,1h,10000,10051.05,51.05,0.51,0.51,0.51,35,7,28,20.0,1.01,4.81,0.14,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
307,Breakout_EMA_ADX_VWAP,SOLUSDT,4h,10000,10032.98,32.98,0.33,0.33,0.33,10,2,8,20.0,1.02,6.18,0.23,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
308,ADX_Volatility_Trade,SOLUSDT,1h,10000,10008.98,8.98,0.09,0.09,0.09,56,11,45,19.64,1.0,3.93,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
309,ADX_BB_Combo,SOLUSDT,1h,10000,10008.98,8.98,0.09,0.09,0.09,56,11,45,19.64,1.0,3.93,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
310,MACD_Supertrend_Combo,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
311,Supertrend_Momentum,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
312,Dual_Confirmation,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
313,Supertrend_Cluster,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
314,Supertrend_Reversal_Pro,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
315,MACD_Zero_Cross,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
316,MACD_Histogram_Pro,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
317,Supertrend_RSI,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
318,RSI_MACD_Combo,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
319,Supertrend_Pro,SOLUSDT,1h,10000,10001.64,1.64,0.02,0.02,0.02,61,12,49,19.67,1.0,3.92,0.09,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
320,Volume_Surge_Breakout,SOLUSDT,1h,10000,9991.06,-8.94,-0.09,-0.09,-0.09,33,7,26,21.21,1.0,4.92,0.13,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
321,BB_Squeeze_Exit,SOLUSDT,1h,10000,9991.06,-8.94,-0.09,-0.09,-0.09,33,7,26,21.21,1.0,4.92,0.13,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
322,Channel_Breakout,SOLUSDT,1h,10000,9991.06,-8.94,-0.09,-0.09,-0.09,33,7,26,21.21,1.0,4.92,0.13,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
323,EMA_BB_ADX,SOLUSDT,1h,10000,9990.61,-9.39,-0.09,-0.09,-0.09,33,7,26,21.21,1.0,4.92,0.13,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
324,RSI_BB_VWAP,SOLUSDT,1h,10000,9968.47,-31.53,-0.32,-0.32,-0.32,55,11,44,20.0,1.0,3.95,0.09,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
325,EMA_ADX_Pro,SOLUSDT,1h,10000,9962.85,-37.15,-0.37,-0.37,-0.37,34,7,27,20.59,0.99,4.85,0.12,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
326,ADX_Strength_Pro,SOLUSDT,1h,10000,9962.85,-37.15,-0.37,-0.37,-0.37,34,7,27,20.59,0.99,4.85,0.12,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
327,Volume_EMA_Trade,SOLUSDT,1h,10000,9962.85,-37.15,-0.37,-0.37,-0.37,34,7,27,20.59,0.99,4.85,0.12,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
328,Volume_Spike_Trend,SOLUSDT,1h,10000,9962.85,-37.15,-0.37,-0.37,-0.37,34,7,27,20.59,0.99,4.85,0.12,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
329,Multi_Signal_Entry,SOLUSDT,1h,10000,9955.35,-44.65,-0.45,-0.45,-0.45,36,7,29,19.44,0.99,4.15,0.09,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
330,EMA_Pro_Entry,SOLUSDT,1h,10000,9955.35,-44.65,-0.45,-0.45,-0.45,36,7,29,19.44,0.99,4.15,0.09,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
331,Swing_Trade,SOLUSDT,1h,10000,9939.48,-60.52,-0.61,-0.61,-0.61,33,7,26,21.21,0.99,4.59,0.1,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.08, TS:0.015",1h
332,Breakout_Volume_Pro,SOLUSDT,1h,10000,9907.93,-92.07,-0.92,-0.92,-0.92,22,4,18,18.18,0.98,5.02,0.09,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
333,EMA_Breakout_Pro,SOLUSDT,1h,10000,9907.93,-92.07,-0.92,-0.92,-0.92,22,4,18,18.18,0.98,5.02,0.09,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
334,VWAP_Cluster,SOLUSDT,1h,10000,9877.01,-122.99,-1.23,-1.23,-1.23,62,12,50,19.35,0.98,3.89,0.07,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
335,Momentum_Burst,SOLUSDT,1h,10000,9874.66,-125.34,-1.25,-1.25,-1.25,39,7,32,17.95,0.98,4.17,0.07,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
336,EMA_Momentum_Entry,SOLUSDT,1h,10000,9874.66,-125.34,-1.25,-1.25,-1.25,39,7,32,17.95,0.98,4.17,0.07,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
337,MACD_VWAP_Supertrend,SOLUSDT,1h,10000,9859.18,-140.82,-1.41,-1.41,-1.41,37,7,30,18.92,0.98,4.69,0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
338,VWAP_ADX_Trade,SOLUSDT,1h,10000,9851.18,-148.82,-1.49,-1.49,-1.49,36,7,29,19.44,0.97,4.76,0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
339,VWAP_EMA_Strength,SOLUSDT,1h,10000,9851.18,-148.82,-1.49,-1.49,-1.49,36,7,29,19.44,0.97,4.76,0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
340,VWAP_Trend_Strength,SOLUSDT,1h,10000,9851.18,-148.82,-1.49,-1.49,-1.49,36,7,29,19.44,0.97,4.76,0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
341,Volume_Break_Pro,SOLUSDT,1h,10000,9842.13,-157.87,-1.58,-1.58,-1.58,26,5,21,19.23,0.97,6.16,0.13,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
342,Consolidation_Break,SOLUSDT,1h,10000,9842.13,-157.87,-1.58,-1.58,-1.58,26,5,21,19.23,0.97,6.16,0.13,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
343,Supertrend_Volume,SOLUSDT,1h,10000,9836.98,-163.02,-1.63,-1.63,-1.63,34,7,27,20.59,0.97,4.85,0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
344,Supertrend_Alpha,SOLUSDT,1h,10000,9836.98,-163.02,-1.63,-1.63,-1.63,34,7,27,20.59,0.97,4.85,0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
345,Dual_Stochastic,SOLUSDT,4h,10000,9828.41,-171.59,-1.72,-1.72,-1.72,71,19,52,26.76,0.98,4.34,0.08,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
346,MACD_Histogram_Trade,SOLUSDT,1h,10000,9823.37,-176.63,-1.77,-1.77,-1.77,53,10,43,18.87,0.97,3.79,0.05,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
347,Volume_EMA_ADX,SOLUSDT,1h,10000,9821.03,-178.97,-1.79,-1.79,-1.79,31,6,25,19.35,0.96,4.64,0.06,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
348,Supertrend_Reversal,SOLUSDT,1h,10000,9799.24,-200.76,-2.01,-2.01,-2.01,74,13,61,17.57,0.97,3.32,0.04,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
349,ADX_Volume_Trade,SOLUSDT,1h,10000,9756.52,-243.48,-2.43,-2.43,-2.43,35,7,28,20.0,0.96,4.79,0.05,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
350,MACD_Volume,SOLUSDT,1h,10000,9756.52,-243.48,-2.43,-2.43,-2.43,35,7,28,20.0,0.96,4.79,0.05,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
351,Stochastic_Momentum,SOLUSDT,1h,10000,9727.76,-272.24,-2.72,-2.72,-2.72,57,11,46,19.3,0.96,3.93,0.04,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
352,Volume_Breakout_Pro,SOLUSDT,4h,10000,9713.94,-286.06,-2.86,-2.86,-2.86,43,9,34,20.93,0.96,4.77,0.05,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
353,Volume_Confirm,SOLUSDT,1h,10000,9706.76,-293.24,-2.93,-2.93,-2.93,33,7,26,21.21,0.95,5.39,0.06,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
354,ADX_Breakout_Pro,SOLUSDT,1h,10000,9706.76,-293.24,-2.93,-2.93,-2.93,33,7,26,21.21,0.95,5.39,0.06,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
355,Breakout_Success,SOLUSDT,1h,10000,9706.76,-293.24,-2.93,-2.93,-2.93,33,7,26,21.21,0.95,5.39,0.06,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
356,Volume_Profile_Breakout,SOLUSDT,1h,10000,9706.76,-293.24,-2.93,-2.93,-2.93,33,7,26,21.21,0.95,5.39,0.06,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
357,Breakout_Volume_Confirm,SOLUSDT,1h,10000,9706.76,-293.24,-2.93,-2.93,-2.93,33,7,26,21.21,0.95,5.39,0.06,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
358,Trend_BB_Trade,SOLUSDT,1h,10000,9686.02,-313.98,-3.14,-3.14,-3.14,35,7,28,20.0,0.94,4.79,0.03,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
359,Stochastic_Trend_ADX,SOLUSDT,1h,10000,9651.6,-348.4,-3.48,-3.48,-3.48,28,5,23,17.86,0.91,4.15,-0.03,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
360,Volatility_Expansion,SOLUSDT,1h,10000,9640.66,-359.34,-3.59,-3.59,-3.59,30,6,24,20.0,0.92,4.8,-0.0,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
361,ADX_Stochastic_VWAP,SOLUSDT,1h,10000,9634.02,-365.98,-3.66,-3.66,-3.66,23,4,19,17.39,0.9,4.68,-0.05,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
362,VWAP_Break_Entry,SOLUSDT,1h,10000,9625.17,-374.83,-3.75,-3.75,-3.75,21,4,17,19.05,0.91,5.31,-0.04,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
363,Trend_Acceleration,SOLUSDT,1h,10000,9612.54,-387.46,-3.87,-3.87,-3.87,23,4,19,17.39,0.9,4.98,-0.05,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
364,VWAP_Momentum_Pro,SOLUSDT,1h,10000,9588.16,-411.84,-4.12,-4.12,-4.12,27,5,22,18.52,0.9,4.42,-0.05,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
365,Volume_Breakout_Pro,SOLUSDT,1h,10000,9585.36,-414.64,-4.15,-4.15,-4.15,37,6,31,16.22,0.92,4.11,-0.02,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
366,Quick_Profit,SOLUSDT,1h,10000,9576.65,-423.35,-4.23,-4.23,-4.23,64,13,51,20.31,0.92,2.55,-0.02,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.035, TS:0.005",1h
367,Breakout_Retest_Pro,SOLUSDT,4h,10000,9529.75,-470.25,-4.7,-4.7,-4.7,50,13,37,26.0,0.95,5.01,0.03,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
368,ADX_Stochastic_VWAP,SOLUSDT,4h,10000,9525.95,-474.05,-4.74,-4.74,-4.74,15,3,12,20.0,0.84,5.34,-0.19,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
369,MACD_BB_Stochastic_ADX,SOLUSDT,1h,10000,9512.42,-487.58,-4.88,-4.88,-4.88,17,3,14,17.65,0.83,4.55,-0.19,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
370,Breakout_Cluster,SOLUSDT,1h,10000,9484.22,-515.78,-5.16,-5.16,-5.16,11,2,9,18.18,0.78,5.21,-0.36,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
371,Breakout_Pullback,SOLUSDT,1h,10000,9479.16,-520.84,-5.21,-5.21,-5.21,35,7,28,20.0,0.89,3.87,-0.07,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
372,Triple_Confirmation,SOLUSDT,1h,10000,9460.83,-539.17,-5.39,-5.39,-5.39,58,10,48,17.24,0.92,3.31,-0.03,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
373,Breakout_Stochastic,SOLUSDT,1h,10000,9426.98,-573.02,-5.73,-5.73,-5.73,28,6,22,21.43,0.89,5.52,-0.06,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
374,Scalp_Trade,SOLUSDT,1h,10000,9395.29,-604.71,-6.05,-6.05,-6.05,49,9,40,18.37,0.81,1.63,-0.1,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.004, TP:0.025, TS:0.004",1h
375,Volume_Trend_Pro,SOLUSDT,1h,10000,9391.72,-608.28,-6.08,-6.08,-6.08,34,6,28,17.65,0.88,4.46,-0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
376,Trend_Volume,SOLUSDT,1h,10000,9391.72,-608.28,-6.08,-6.08,-6.08,34,6,28,17.65,0.88,4.46,-0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
377,VWAP_BB_Stochastic_EMA,SOLUSDT,4h,10000,9390.85,-609.15,-6.09,-6.09,-6.09,15,3,12,20.0,0.8,5.35,-0.29,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
378,ADX_Momentum,SOLUSDT,1h,10000,9388.75,-611.25,-6.11,-6.11,-6.11,41,7,34,17.07,0.89,4.06,-0.07,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
379,ADX_Trend_Strength,SOLUSDT,1h,10000,9365.65,-634.35,-6.34,-6.34,-6.34,40,7,33,17.5,0.89,4.13,-0.07,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
380,Supertrend_BB_Entry,SOLUSDT,4h,10000,9360.78,-639.22,-6.39,-6.39,-6.39,12,2,10,16.67,0.7,4.56,-0.46,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
381,EMA_Retracement,SOLUSDT,1h,10000,9338.06,-661.94,-6.62,-6.62,-6.62,59,10,49,16.95,0.9,3.29,-0.05,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
382,EMA_Divergence,SOLUSDT,1h,10000,9338.06,-661.94,-6.62,-6.62,-6.62,59,10,49,16.95,0.9,3.29,-0.05,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
383,BB_Stochastic_VWAP,SOLUSDT,4h,10000,9328.9,-671.1,-6.71,-6.71,-6.71,22,5,17,22.73,0.81,4.28,-0.23,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
